INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES);SECTOR IES;CARACTER IES;MUNICIPIO DE DOMICILIO DE LA IES;PROGRAMA ACADÉMICO;ÁREA DE CONOCIMIENTO;SEXO;AÑO;SEMESTRE;MATRICULADOS 
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;1;64
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;2;59
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;1;133
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;2;131
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;1;52
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;TECNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;2;50
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Hombre;2021;1;291
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Hombre;2021;2;280
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Mujer;2021;1;969
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENFERMERIA;Ciencias de la salud;Mujer;2021;2;950
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Hombre;2021;1;52
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Hombre;2021;2;45
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Mujer;2021;1;157
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INSTRUMENTACION QUIRURGICA;Ciencias de la salud;Mujer;2021;2;168
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Hombre;2021;1;116
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Hombre;2021;2;122
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Mujer;2021;1;109
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNOLOGIA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS;Ciencias de la salud;Mujer;2021;2;104
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Hombre;2021;1;128
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Hombre;2021;2;132
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Mujer;2021;1;189
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;OPTOMETRIA;Ciencias de la salud;Mujer;2021;2;182
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Hombre;2021;1;66
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Hombre;2021;2;55
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Mujer;2021;1;144
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TERAPIA RESPIRATORIA;Ciencias de la salud;Mujer;2021;2;143
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;TECNICA PROFESIONAL EN PRODUCCIÓN DE ALIMENTOS;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;1;1
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Hombre;2021;1;245
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Hombre;2021;2;242
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Mujer;2021;1;336
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;FISIOTERAPIA;Ciencias de la salud;Mujer;2021;2;302
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Hombre;2021;1;49
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Hombre;2021;2;50
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Mujer;2021;1;109
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ODONTOLOGÍA;Ciencias de la salud;Mujer;2021;2;115
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Hombre;2021;1;111
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Hombre;2021;2;115
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Mujer;2021;1;30
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;ENTRENAMIENTO DEPORTIVO;Ciencias de la salud;Mujer;2021;2;32
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;1;7
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;2;8
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;1;5
FUNDACION UNIVERSITARIA DEL AREA ANDINA;PRIVADA;Institución Universitaria/Escuela Tecnológica;Pereira;INGENIERÍA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;2;9
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Hombre;2021;1;16
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Hombre;2021;2;16
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Mujer;2021;1;12
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;BIOLOGIA;Matemáticas y ciencias naturales;Mujer;2021;2;9
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;1;23
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;2;15
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;1;6
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;2;4
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;PROFESIONAL EN  AGROINDUSTRIA;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;1;3
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;PROFESIONAL EN  AGROINDUSTRIA;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;2;1
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;PROFESIONAL EN  AGROINDUSTRIA;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;1;4
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMÁTICOS;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;1;29
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMÁTICOS;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;2;24
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMÁTICOS;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;1;14
CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;PRIVADA;Institución Universitaria/Escuela Tecnológica;Santa Rosa De Cabal;TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMÁTICOS;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;2;12
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGIA EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Hombre;2021;1;10
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGIA EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Hombre;2021;2;12
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGIA EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Mujer;2021;1;34
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGIA EN GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Mujer;2021;2;29
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;1;91
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;2;117
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;1;28
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;2;34
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Hombre;2021;1;2
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Hombre;2021;2;2
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Mujer;2021;1;12
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Mujer;2021;2;11
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;INGENIERIA DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;1;14
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;INGENIERIA DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;2;28
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;INGENIERIA DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;1;2
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;INGENIERIA DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;2;7
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Hombre;2021;1;42
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Hombre;2021;2;33
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Mujer;2021;1;103
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Mujer;2021;2;86
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;1;38
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Hombre;2021;2;19
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;1;11
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Mujer;2021;2;4
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;248
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;239
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;254
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;259
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;83
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;63
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;9
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;6
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA QUIMICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;94
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA QUIMICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;77
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA QUIMICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;159
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;TECNOLOGIA QUIMICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;116
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;MEDICINA;Ciencias de la salud;Masculino;2022;1;303
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;MEDICINA;Ciencias de la salud;Masculino;2022;2;306
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;MEDICINA;Ciencias de la salud;Femenino;2022;1;403
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;MEDICINA;Ciencias de la salud;Femenino;2022;2;398
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA DE SISTEMAS Y COMPUTACION;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;1036
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA DE SISTEMAS Y COMPUTACION;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;1085
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA DE SISTEMAS Y COMPUTACION;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;185
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA DE SISTEMAS Y COMPUTACION;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;176
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;755
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;725
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;162
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;156
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;931
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;929
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;859
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;833
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;755
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;761
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;96
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;91
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA FISICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;212
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA FISICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;201
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA FISICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;115
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA FISICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;106
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;QUIMICA INDUSTRIAL;Matemáticas y ciencias naturales;Masculino;2022;1;156
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;QUIMICA INDUSTRIAL;Matemáticas y ciencias naturales;Masculino;2022;2;166
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;QUIMICA INDUSTRIAL;Matemáticas y ciencias naturales;Femenino;2022;1;240
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;QUIMICA INDUSTRIAL;Matemáticas y ciencias naturales;Femenino;2022;2;262
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA ELECTRONICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;295
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA ELECTRONICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;297
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA ELECTRONICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;50
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERIA ELECTRONICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;47
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERÍA MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;104
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;OFICIAL;Universidad;Pereira;INGENIERÍA MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;258
